"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5TRIALS_wave2.nlogo"
"experiments 2 seeds"
"12/01/2020 01:06:41:038 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"342","342","145","123456","50526511","7","0","5","0","0","25","0","24","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","25","0","146","1","0","2","0"
"344","344","75","123456","93244002","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","76","0","0","1","0"
"343","343","241","123456","28351201","4","0","6","0","0","17","0","33","0","0","42","0","91","0","0","-1","-1","-1","-1","-1","47","93","0","242","0","0","1","3"
"341","341","560","123456","99924107","14","9","6","1","0","25","9","23","1","0","63","9","90","1","1","87","9","120","1","1","346","669","6","561","1","3","3","8"
"347","347","75","123456","62029723","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","5","1","76","0","0","1","0"
"345","345","416","123456","17562640","6","0","6","0","0","18","0","26","0","0","47","0","99","0","1","76","0","162","0","1","179","431","3","417","1","2","4","5"
"348","348","79","123456","41514471","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","80","1","0","1","0"
"349","349","111","123456","25054832","5","0","7","0","0","28","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","27","0","112","0","0","2","0"
"346","346","412","123456","90387815","5","0","12","0","0","108","0","200","0","1","203","0","437","0","1","271","0","511","0","1","323","627","1","413","0","3","4","7"
"350","350","127","123456","86479125","3","0","6","0","0","18","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","35","0","128","0","0","1","0"
"351","351","154","123456","19029798","12","0","3","0","0","19","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","17","0","155","0","0","1","1"
"353","353","147","123456","26580759","5","0","7","0","0","15","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","14","0","148","0","0","1","1"
"355","355","112","123456","51331220","5","0","5","0","0","13","0","12","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","12","1","113","0","0","1","2"
"356","356","61","123456","42940631","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","2","0","62","0","0","1","0"
"357","357","97","123456","83083567","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","98","1","0","1","1"
"358","358","78","123456","1273030","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","10","0","79","1","0","1","0"
"359","359","99","123456","81263452","2","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","13","0","100","0","0","1","0"
"354","354","331","123456","74113465","3","0","3","0","0","80","0","84","0","0","168","0","378","0","0","243","8","499","3","2","251","508","3","332","0","0","4","3"
"352","352","444","123456","66612916","5","0","4","0","0","36","0","52","0","0","177","0","414","0","1","255","0","496","0","2","304","583","3","445","0","1","5","5"
"361","361","106","123456","77863600","4","0","5","0","0","15","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","107","1","0","1","0"
"363","363","64","123456","41459162","9","8","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","5","0","65","0","0","1","0"
"364","364","121","123456","55179022","5","0","4","0","0","23","0","19","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","20","1","122","0","0","1","0"
"362","362","236","123456","14719478","7","0","8","0","0","55","0","67","0","0","58","0","73","0","0","-1","-1","-1","-1","-1","59","74","0","237","1","0","1","0"
"366","366","94","123456","63525203","10","8","7","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","12","1","95","1","0","1","0"
"360","360","376","123456","73412667","9","3","7","0","0","85","51","72","12","0","141","51","211","12","0","191","51","343","12","2","252","444","4","377","3","0","2","4"
"365","365","388","123456","30959211","2","0","4","0","0","34","0","51","0","0","191","0","407","0","1","302","0","703","0","3","348","751","4","389","0","1","4","5"
"367","367","368","123456","34084629","23","0","37","0","0","140","18","198","1","2","220","18","383","1","3","241","18","416","1","3","285","491","3","369","0","1","3","3"
"368","368","376","123456","37736151","6","0","14","0","0","92","0","185","0","2","225","0","521","0","5","260","0","596","0","5","276","624","5","377","1","0","7","4"
"369","369","216","123456","48452691","4","0","7","0","0","19","0","25","0","0","94","0","172","0","3","-1","-1","-1","-1","-1","94","173","3","217","1","1","4","2"
"371","371","174","123456","69502407","18","1","24","0","0","63","8","77","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","81","0","175","0","0","2","2"
"372","372","113","123456","67439687","21","16","7","3","0","29","16","21","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","21","0","114","0","0","1","0"
"373","373","115","123456","28955772","8","0","8","0","1","15","0","16","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","16","1","116","0","0","1","1"
"370","370","289","123456","24894457","26","16","13","3","0","62","16","73","3","1","231","16","398","3","2","279","16","483","3","3","281","487","3","290","0","0","5","5"
"375","375","76","123456","20448466","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","7","0","77","0","0","1","1"
"377","377","190","123456","4140870","28","19","12","6","0","104","19","172","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","120","185","5","191","0","0","1","1"
"376","376","247","123456","21209937","26","20","15","5","0","47","20","48","5","0","84","20","123","5","0","-1","-1","-1","-1","-1","86","124","1","248","1","0","3","2"
"374","374","443","123456","1509343","10","0","6","0","1","88","32","76","6","2","130","32","196","6","3","163","32","265","6","4","186","296","4","444","2","3","4","1"
"378","378","199","123456","21324865","3","0","4","0","0","25","0","30","0","0","27","0","35","0","0","-1","-1","-1","-1","-1","27","35","0","200","0","0","1","0"
"380","380","93","123456","90026055","15","10","13","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","21","1","94","1","1","1","0"
"379","379","201","123456","38703568","66","26","126","8","0","261","34","407","10","2","284","34","438","10","2","-1","-1","-1","-1","-1","284","438","2","202","0","0","7","5"
"382","382","125","123456","70845374","4","0","8","0","0","28","0","34","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","35","0","126","0","0","2","0"
"381","381","183","123456","18895781","4","0","4","0","0","16","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","79","1","184","0","1","1","0"
"383","383","318","123456","6765957","8","0","13","0","0","97","0","265","0","0","229","0","547","0","1","288","0","634","0","2","307","651","2","319","1","0","4","5"
"384","384","525","123456","79095413","4","0","5","0","0","14","0","21","0","0","82","0","254","0","2","146","0","386","0","2","257","653","5","526","1","0","4","4"
"385","385","569","123456","68130104","9","3","8","2","0","36","17","18","2","0","78","17","152","2","0","160","17","325","2","1","306","599","3","570","3","2","3","1"
"386","386","432","123456","4038800","38","34","16","7","0","90","46","85","8","0","255","56","434","9","2","362","56","621","9","4","418","712","5","433","4","3","2","3"
"387","387","300","123456","90866825","25","13","36","0","0","159","20","247","1","1","360","62","586","4","3","380","67","607","7","3","381","610","3","301","0","0","3","4"
"388","388","358","123456","98555415","4","0","9","0","0","57","0","147","0","2","169","0","359","0","4","274","0","585","0","4","319","619","4","359","1","2","4","1"
"391","391","236","123456","30540231","26","17","23","4","0","105","63","73","11","2","168","63","224","11","2","-1","-1","-1","-1","-1","169","226","2","237","0","0","3","2"
"392","392","114","123456","27371624","10","0","9","0","0","19","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","13","0","115","0","2","2","1"
"390","390","566","123456","47426956","11","0","15","0","0","72","0","61","0","1","85","0","100","0","1","136","24","170","4","2","292","528","4","567","1","0","3","5"
"389","389","558","123456","73838551","3","0","3","0","0","13","0","13","0","0","103","0","221","0","2","155","0","310","0","2","346","738","6","559","4","2","4","5"
"393","393","249","123456","43646990","6","0","21","0","0","71","0","108","0","2","111","0","194","0","2","-1","-1","-1","-1","-1","117","197","2","250","0","0","2","2"
"394","394","105","123456","80668503","1","0","2","0","0","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","5","0","106","0","0","1","0"
"395","395","110","123456","3125591","4","0","3","0","0","13","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","4","0","111","0","0","1","0"
"396","396","68","123456","41057967","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","1","69","1","0","1","0"
"399","399","292","123456","61156690","11","2","10","1","0","108","8","178","2","0","176","8","338","2","2","176","8","344","2","2","178","345","2","293","0","0","3","1"
"400","400","120","123456","48719174","27","18","16","7","1","41","18","33","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","33","1","121","0","1","1","0"
"398","398","361","123456","85397034","6","0","17","0","0","94","0","120","0","2","210","0","406","0","3","255","0","483","0","3","269","506","4","362","2","1","3","9"
"397","397","343","123456","96585394","19","14","17","5","0","101","14","157","5","1","223","14","423","5","2","300","14","600","5","5","331","645","5","344","1","1","6","6"
"401","401","62","123456","76325392","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","63","0","0","1","0"
"403","403","173","123456","56291654","12","0","15","0","0","53","0","59","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","55","62","0","174","0","0","3","0"
"404","404","176","123456","23151121","10","0","18","0","0","105","0","208","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","107","215","0","177","0","0","1","2"
"405","405","127","123456","67609210","8","6","5","2","0","37","33","17","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","17","0","128","1","0","1","0"
"407","407","87","123456","27982855","8","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","8","0","88","0","0","1","0"
"402","402","319","123456","70756566","5","0","2","0","0","23","0","48","0","0","125","0","312","0","2","144","0","333","0","2","148","336","2","320","0","0","3","2"
"408","408","67","123456","59675482","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","68","0","0","1","0"
"406","406","217","123456","64253369","6","0","9","0","1","63","0","67","0","2","73","0","79","0","2","-1","-1","-1","-1","-1","74","79","2","218","1","0","1","1"
"409","409","170","123456","24047476","17","6","20","5","0","122","6","148","5","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","128","157","4","171","0","0","2","0"
"411","411","306","123456","64802558","8","0","7","0","0","34","0","80","0","0","54","0","99","0","0","97","0","165","0","0","101","171","0","307","0","0","1","2"
"410","410","352","123456","16926382","6","1","9","0","0","92","10","182","1","0","174","37","346","9","2","231","37","503","9","3","252","522","3","353","1","0","6","2"
"413","413","290","123456","80711648","7","1","7","0","0","40","15","70","4","0","72","15","110","4","0","78","15","114","4","0","78","115","0","291","0","0","3","2"
"412","412","447","123456","18275707","23","11","15","2","0","83","21","104","4","1","151","21","276","4","2","213","21","438","4","3","284","619","4","448","3","1","3","5"
"415","415","110","123456","86943215","2","0","5","0","0","8","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","111","0","0","1","0"
"416","416","107","123456","98967299","4","0","2","0","0","8","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","2","0","108","0","0","1","0"
"414","414","265","123456","23205656","26","1","46","0","0","185","14","306","5","4","284","14","503","5","5","310","14","522","5","5","310","522","5","266","0","1","8","5"
"418","418","117","123456","48936406","3","0","4","0","0","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","118","0","0","1","0"
"420","420","76","123456","28509976","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","77","0","0","1","0"
"421","421","130","123456","57804255","5","0","7","0","0","27","0","26","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","27","1","131","1","1","2","0"
"422","422","122","123456","75167560","16","8","11","2","0","29","8","27","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","27","0","123","0","0","1","1"
"419","419","282","123456","15986677","4","1","7","0","0","74","21","153","4","0","144","21","247","4","2","159","21","281","4","3","159","282","3","283","1","0","2","5"
"417","417","356","123456","75575548","9","1","6","0","0","66","12","75","7","0","126","12","223","7","0","195","12","445","7","0","225","495","2","357","0","1","4","3"
"424","424","87","123456","97468497","8","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","23","0","88","1","0","2","1"
"423","423","218","123456","79938172","3","0","3","0","0","26","0","52","0","0","54","0","97","0","0","-1","-1","-1","-1","-1","54","98","1","219","0","0","1","0"
"427","427","83","123456","97158403","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","14","1","84","0","1","1","0"
"428","428","104","123456","43054389","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","7","0","105","0","0","1","0"
"426","426","286","123456","80017456","38","30","19","6","1","99","37","112","7","4","194","37","284","7","4","205","37","295","7","4","207","295","4","287","0","2","2","2"
"429","429","176","123456","75691252","21","15","8","4","0","54","15","44","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","59","53","0","177","0","0","3","2"
"430","430","154","123456","79133625","5","0","4","0","0","15","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","17","0","155","0","0","1","0"
"431","431","84","123456","81886357","6","3","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","11","0","85","0","0","1","1"
"425","425","462","123456","79761247","29","17","15","8","0","74","17","104","8","0","135","17","233","8","1","195","17","340","8","1","336","666","2","463","1","1","3","9"
"432","432","102","123456","64306372","17","12","12","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","32","0","103","0","1","1","0"
"433","433","115","123456","2081278","6","0","7","0","0","14","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","12","0","116","0","0","2","0"
"435","435","172","123456","53153445","5","0","7","0","0","30","0","70","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","77","1","173","0","0","1","1"
"437","437","81","123456","26155569","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","82","0","0","1","0"
"434","434","322","123456","29589397","4","0","9","0","0","23","0","34","0","0","142","0","294","0","1","212","0","452","0","2","224","464","2","323","0","0","5","5"
"439","439","128","123456","9985312","24","21","12","4","0","33","21","30","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","34","30","0","129","0","0","1","0"
"436","436","428","123456","42458764","11","1","7","0","0","94","9","97","1","0","219","30","340","4","1","333","66","529","18","3","416","649","4","429","2","5","5","6"
"441","441","80","123456","90601652","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","81","1","1","1","0"
"438","438","492","123456","77818006","3","0","3","0","0","55","0","149","0","1","199","0","484","0","4","262","0","599","0","4","303","645","5","493","2","7","9","6"
"443","443","184","123456","84154770","8","6","8","2","1","15","8","14","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","15","2","185","1","0","1","1"
"440","440","373","123456","38125957","7","0","4","0","0","23","0","44","0","0","169","19","322","6","1","264","50","431","13","3","357","598","4","374","1","3","5","4"
"444","444","176","123456","38036302","2","0","8","0","0","16","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","22","0","177","0","0","1","0"
"446","446","75","123456","38591212","6","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","76","0","0","1","0"
"442","442","463","123456","81031689","6","0","11","0","0","65","0","103","0","0","212","0","507","0","2","266","29","552","9","5","286","605","5","464","0","0","5","6"
"447","447","90","123456","11061364","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","6","0","91","0","0","1","0"
"448","448","54","123456","26575374","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","55","0","0","1","0"
"445","445","365","123456","20603649","6","0","4","0","0","28","0","66","0","0","93","0","200","0","2","238","0","528","0","3","280","577","4","366","0","0","4","4"
"451","451","91","123456","17251312","20","15","6","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","19","0","92","0","0","1","0"
"452","452","81","123456","55255436","7","7","5","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","1","82","0","0","1","0"
"453","453","90","123456","57431085","7","1","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","15","0","91","0","1","1","0"
"450","450","378","123456","54192953","16","10","8","1","1","60","10","154","1","1","166","10","360","1","2","184","10","382","1","2","217","451","2","379","0","0","3","5"
"449","449","395","123456","60552677","7","2","7","1","0","32","21","21","4","0","142","21","306","4","3","219","21","432","4","3","308","604","4","396","0","0","5","11"
"454","454","103","123456","86754672","22","10","21","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","69","64","0","104","0","0","1","1"
"455","455","94","123456","22930830","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","6","0","95","0","0","1","0"
"457","457","108","123456","77602741","5","1","8","0","0","42","16","17","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","17","1","109","0","0","1","1"
"459","459","111","123456","89255056","7","6","6","0","0","30","16","16","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","16","0","112","0","0","1","0"
"456","456","240","123456","16325455","9","2","11","1","0","136","19","305","6","0","269","19","528","6","3","-1","-1","-1","-1","-1","275","532","3","241","1","1","3","4"
"458","458","374","123456","39930776","23","15","10","4","0","43","15","45","4","1","117","15","211","4","4","146","15","278","4","5","229","451","7","375","0","0","4","3"
"462","462","88","123456","97809827","4","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","16","0","89","0","0","1","0"
"460","460","364","123456","97041819","10","2","5","0","0","61","13","126","6","0","196","13","382","6","0","284","13","574","6","3","313","594","3","365","0","1","5","3"
"461","461","371","123456","38632236","2","0","5","0","0","38","0","89","0","2","180","0","381","0","2","329","60","565","23","6","365","645","8","372","0","0","4","7"
"465","465","134","123456","36883598","5","0","5","0","0","12","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","13","0","135","0","0","1","0"
"463","463","369","123456","23384260","14","8","7","0","0","77","11","152","0","2","201","11","507","0","4","272","11","602","0","6","280","619","6","370","2","1","4","6"
"466","466","148","123456","58928833","8","0","11","0","0","35","0","34","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","36","0","149","0","0","2","0"
"467","467","113","123456","50397388","20","16","18","9","0","39","16","32","9","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","32","1","114","0","0","1","3"
"464","464","324","123456","44031908","3","0","6","0","0","55","0","101","0","2","265","0","560","0","4","307","0","601","0","5","308","607","5","325","0","0","2","4"
"470","470","199","123456","98763532","4","0","4","0","0","11","0","11","0","0","20","0","17","0","0","-1","-1","-1","-1","-1","20","17","0","200","0","0","1","1"
"471","471","65","123456","28416316","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","66","0","0","1","1"
"468","468","215","123456","66020489","36","1","74","0","0","226","22","321","3","5","348","22","566","3","5","-1","-1","-1","-1","-1","349","566","5","216","0","1","4","6"
"473","473","121","123456","42466385","3","0","3","0","0","15","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","122","0","0","1","0"
"469","469","343","123456","37910890","6","0","13","0","0","63","0","56","0","0","226","0","542","0","3","302","20","620","5","5","306","629","5","344","0","0","6","8"
"472","472","246","123456","40231129","7","0","6","0","0","15","0","13","0","0","54","0","88","0","0","-1","-1","-1","-1","-1","60","94","1","247","0","0","1","1"
"475","475","121","123456","80740514","11","10","5","1","2","13","10","11","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","11","2","122","0","0","1","0"
"476","476","148","123456","87070220","6","0","10","0","0","47","0","83","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","87","1","149","0","0","2","1"
"474","474","286","123456","77284619","8","0","7","0","0","38","0","31","0","0","47","0","53","0","0","52","0","67","0","1","54","69","1","287","0","0","1","1"
"477","477","146","123456","25955350","4","0","4","0","0","5","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","13","0","147","0","0","1","1"
"479","479","83","123456","1164388","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","8","0","84","1","0","1","0"
"480","480","84","123456","40334592","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","5","0","85","0","0","1","0"
"482","482","123","123456","58879285","12","6","12","4","0","20","6","24","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","25","1","124","0","0","2","0"
"483","483","66","123456","68666196","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","12","0","67","0","0","1","0"
"481","481","309","123456","90400200","50","14","60","6","1","248","40","446","9","7","321","40","559","9","7","342","40","599","9","7","345","601","7","310","0","0","7","7"
"485","485","83","123456","81217662","17","16","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","5","0","84","0","0","1","0"
"478","478","500","123456","54792678","4","0","5","0","0","11","0","12","0","0","46","0","103","0","0","155","0","342","0","3","335","627","8","501","0","1","6","2"
"487","487","95","123456","6938053","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","8","0","96","0","0","1","1"
"488","488","82","123456","8055450","3","1","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","15","0","83","0","0","1","1"
"484","484","461","123456","37369577","15","0","22","0","0","91","0","105","0","1","101","0","113","0","1","159","0","257","0","1","239","447","3","462","1","0","3","7"
"490","490","100","123456","16110448","18","9","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57","54","1","101","0","0","1","2"
"491","491","84","123456","22226591","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","8","0","85","0","0","1","0"
"492","492","116","123456","11446204","8","1","10","0","0","37","15","33","4","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","33","2","117","2","0","1","0"
"486","486","377","123456","25861458","33","22","12","3","0","123","22","185","3","1","278","41","495","5","5","360","48","623","6","5","374","635","5","378","0","1","5","5"
"489","489","270","123456","36550055","42","33","12","3","0","111","41","94","3","0","248","41","490","3","1","286","41","524","3","1","286","524","1","271","1","0","3","4"
"495","495","111","123456","20871156","5","0","12","0","0","15","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","20","0","112","1","0","1","0"
"493","493","162","123456","3337234","4","1","9","0","0","59","38","43","6","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","60","46","1","163","0","0","1","2"
"494","494","156","123456","97402979","5","0","11","0","0","36","0","83","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","85","0","157","0","1","2","0"
"498","498","273","123456","34914338","8","0","5","0","0","15","0","13","0","0","41","0","81","0","0","49","0","88","0","0","49","88","0","274","1","0","1","2"
"496","496","286","123456","27666928","42","6","75","0","1","205","31","290","5","3","237","31","318","5","5","244","31","323","5","5","245","323","5","287","0","0","4","6"
"499","499","172","123456","83618971","33","2","71","0","1","202","41","290","14","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","211","294","4","173","0","0","3","3"
"500","500","244","123456","18281906","10","0","13","0","0","94","0","153","0","2","141","0","234","0","3","-1","-1","-1","-1","-1","148","238","3","245","0","0","1","2"
"497","497","554","123456","56450954","9","0","9","0","0","57","0","59","0","1","110","0","187","0","1","174","0","342","0","1","321","600","4","555","1","1","6","6"
"503","503","93","123456","77676746","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","20","0","94","0","0","1","1"
"504","504","102","123456","94355376","7","1","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","31","22","1","103","0","0","1","0"
"505","505","68","123456","18590705","8","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","4","0","69","1","0","1","0"
"501","501","408","123456","42160287","30","20","13","5","1","49","20","30","5","2","168","20","282","5","3","315","45","650","10","3","389","736","3","409","1","6","5","7"
"502","502","435","123456","12072847","5","0","9","0","0","64","0","47","0","0","85","0","75","0","0","145","0","209","0","1","361","632","3","436","1","1","4","4"
"508","508","69","123456","64567572","2","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","70","1","0","1","1"
"506","506","315","123456","18454220","11","0","12","0","0","98","46","62","8","1","248","46","390","8","3","336","46","563","8","4","344","568","4","316","0","0","3","3"
"509","509","84","123456","33865499","20","15","8","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","24","13","0","85","0","0","1","1"
"507","507","398","123456","4901459","68","44","61","10","0","198","58","241","15","4","348","58","557","15","4","379","58","615","15","5","393","637","5","399","0","0","7","2"
"510","510","318","123456","87770649","12","0","17","0","0","52","14","48","5","1","180","14","349","5","5","247","14","457","5","5","254","459","5","319","1","1","3","5"
"513","513","97","123456","6037371","12","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","21","1","98","1","0","1","0"
"512","512","162","123456","91016125","12","0","21","1","0","70","15","80","6","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","73","80","3","163","1","0","2","0"
"511","511","395","123456","87690805","16","7","23","8","0","134","11","232","8","3","245","11","517","8","6","254","11","538","8","6","300","633","7","396","1","2","4","7"
